,Employer,Job Title,Base Salary,Location,Ethnicity,Gender,Sexual Orientation
4466,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",White,Female,Bisexual
4467,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Heterosexual
4468,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Bisexual
4469,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Heterosexual
4470,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Homosexual
4471,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Gender Fluid,Asexual
4472,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Non-binary,Bisexual
4473,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Hispanic,Female,Homosexual
4474,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Transgender Female,Bisexual
4475,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Male,Homosexual
4476,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Non-binary,Fluid
4477,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Non-binary,Heterosexual
4478,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4479,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Heterosexual
4480,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Bisexual
4481,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Heterosexual
4482,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Heterosexual
4483,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Hispanic,Gender Fluid,Heterosexual
4484,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4485,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Bisexual
4486,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",White,Transgender Male,Homosexual
4487,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNCO, CA",Black,Transgender Female,Homosexual
4488,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
4489,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Male,Bisexual
4490,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
4491,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Asian,Female,Bisexual
4492,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
4493,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
4494,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Bisexual
4495,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Asexual
4496,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
4497,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Homosexual
4498,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Bisexual
4499,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4500,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Heterosexual
4501,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Bisexual
4502,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Male,Heterosexual
4503,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
4504,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Female,Fluid
4505,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Female,Fluid
4506,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Homosexual
4507,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Fluid
4508,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Pansexual
4509,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Male,Homosexual
4510,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Homosexual
4511,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Asexual
4512,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Asexual
4513,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Black,Non-binary,Heterosexual
4514,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Female,Pansexual
4515,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Male,Heterosexual
4516,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Pansexual
4517,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Male,Bisexual
4518,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Homosexual
4519,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Non-binary,Bisexual
4520,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Transgender Female,Queer
4521,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
4522,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Black,Female,Heterosexual
4523,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Female,Heterosexual
4524,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Homosexual
4525,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
4526,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Female,Homosexual
4527,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Male,Pansexual
4528,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
4529,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Heterosexual
4530,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
4531,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Transgender Male,Asexual
4532,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Asian,Male,Homosexual
4533,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Pansexual
4534,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Male,Homosexual
4535,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Transgender Female,Queer
4536,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Asexual
4537,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
4538,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Bisexual
4539,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Queer
4540,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Heterosexual
4541,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Gender Fluid,Homosexual
4542,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Male,Pansexual
4543,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Fluid
4544,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Transgender Female,Queer
4545,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",White,Male,Heterosexual
4546,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
4547,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
4548,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Bisexual
4549,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
4550,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Non-binary,Queer
4551,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SEATTLE, WA",Asian,Male,Heterosexual
4552,GOOGLE LLC,SOFTWARE ENGINEER,125000,"KIRKLAND, WA",White,Transgender Male,Homosexual
4553,GOOGLE LLC,SOFTWARE ENGINEER,125000,"KIRKLAND, WA",White,Male,Homosexual
4554,GOOGLE LLC,SOFTWARE ENGINEER,125000,"KIRKLAND, CA",White,Transgender Female,Asexual
4555,GOOGLE LLC,SOFTWARE ENGINEER,125000,"KIRKLAND, WA",White,Transgender Male,Homosexual
4556,GOOGLE LLC,SOFTWARE ENGINEER,125000,"NEW YORK, NY",Black,Gender Fluid,Queer
4557,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Asexual
4558,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Queer
4559,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Asian,Transgender Female,Homosexual
4560,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Hispanic,Gender Fluid,Homosexual
4561,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Homosexual
4562,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Pacific Islander,Female,Queer
4563,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Transgender Female,Heterosexual
4564,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Female,Homosexual
4565,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Pansexual
4566,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Male,Heterosexual
4567,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Female,Fluid
4568,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Male,Homosexual
4569,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Transgender Female,Asexual
4570,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Transgender Female,Bisexual
4571,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",White,Gender Fluid,Homosexual
4572,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",White,Non-binary,Heterosexual
4573,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Hispanic,Female,Pansexual
4574,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",Pacific Islander,Female,Fluid
4575,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",White,Transgender Female,Homosexual
4576,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Female,Heterosexual
4577,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Female,Pansexual
4578,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",White,Non-binary,Heterosexual
4579,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",Hispanic,Female,Homosexual
4580,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Gender Fluid,Heterosexual
4581,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Female,Asexual
4582,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Black,Transgender Male,Queer
4583,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Black,Female,Homosexual
4584,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Hispanic,Gender Fluid,Fluid
4585,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Female,Queer
4586,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",Black,Gender Fluid,Heterosexual
4587,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Pacific Islander,Transgender Male,Homosexual
4588,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Asian,Female,Homosexual
4589,GOOGLE LLC,SOFTWARE ENGINEER,125000,"NEW YORK, NY",Asian,Gender Fluid,Homosexual
4590,GOOGLE LLC,SOFTWARE ENGINEER,125000,"NEW YORK, NY",Asian,Transgender Male,Bisexual
4591,GOOGLE LLC,SOFTWARE ENGINEER,125000,"AUSTIN, TX",Asian,Female,Heterosexual
4592,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Hispanic,Female,Queer
4593,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Black,Female,Heterosexual
4594,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Bisexual
4595,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Male,Pansexual
4596,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Homosexual
4597,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Female,Pansexual
4598,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Pansexual
4599,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
4600,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Male,Queer
4601,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Homosexual
4602,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Female,Bisexual
4603,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Male,Pansexual
4604,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
4605,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Female,Homosexual
4606,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Transgender Female,Homosexual
4607,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Homosexual
4608,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Male,Fluid
4609,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Male,Fluid
4610,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Female,Homosexual
4611,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Pacific Islander,Non-binary,Bisexual
4612,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Gender Fluid,Homosexual
4613,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",White,Female,Heterosexual
4614,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Female,Heterosexual
4615,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Transgender Male,Heterosexual
4616,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Heterosexual
4617,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Male,Queer
4618,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",White,Transgender Female,Bisexual
4619,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",White,Transgender Male,Bisexual
4620,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Asexual
4621,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4622,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Heterosexual
4623,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Non-binary,Homosexual
4624,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Hispanic,Transgender Male,Fluid
4625,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Asian,Female,Heterosexual
4626,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Pacific Islander,Transgender Male,Homosexual
4627,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Transgender Male,Homosexual
4628,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Asexual
4629,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",American Indian,Transgender Male,Fluid
4630,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",American Indian,Male,Homosexual
4631,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Male,Heterosexual
4632,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Transgender Female,Homosexual
4633,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Gender Fluid,Pansexual
4634,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Black,Female,Queer
4635,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Asian,Female,Queer
4636,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Queer
4637,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Pacific Islander,Non-binary,Homosexual
4638,GOOGLE LLC,SOFTWARE ENGINEER,125000,"KIRKLAND, WA",American Indian,Male,Homosexual
4639,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SEATTLE, WA",Asian,Female,Heterosexual
4640,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",American Indian,Male,Bisexual
4641,GOOGLE LLC,SOFTWARE ENGINEER,125000,"MOUNTAIN VIEW, CA",Hispanic,Female,Asexual
4642,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SUNNYVALE, CA",Asian,Gender Fluid,Heterosexual
4643,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",White,Transgender Male,Homosexual
4644,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",American Indian,Transgender Male,Heterosexual
4645,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Black,Female,Heterosexual
4646,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN FRANCISCO, CA",Pacific Islander,Female,Pansexual
4647,GOOGLE LLC,SOFTWARE ENGINEER,125000,"SAN BRUNO, CA",Black,Transgender Female,Homosexual
4648,GOOGLE LLC,SOFTWARE ENGINEER,125300,"MOUNTAIN VIEW, CA",White,Female,Heterosexual
4649,GOOGLE LLC,SOFTWARE ENGINEER,125300,"MOUNTAIN VIEW, CA",Asian,Female,Homosexual
4650,GOOGLE LLC,SOFTWARE ENGINEER,125400,"MOUNTAIN VIEW, CA",Asian,Non-binary,Heterosexual
4651,GOOGLE LLC,SOFTWARE ENGINEER,125400,"MOUNTAIN VIEW, CA",Asian,Female,Fluid
4652,GOOGLE LLC,SOFTWARE ENGINEER,125400,"MOUNTAIN VIEW, CA",White,Female,Homosexual
4653,GOOGLE LLC,SOFTWARE ENGINEER,125500,"MOUNTAIN VIEW, CA",Hispanic,Female,Heterosexual
4654,GOOGLE LLC,SOFTWARE ENGINEER,125500,"NEW YORK, NY",Asian,Transgender Male,Heterosexual
4655,GOOGLE LLC,SOFTWARE ENGINEER,125500,"MOUNTAIN VIEW, CA",Hispanic,Female,Bisexual
4656,GOOGLE LLC,SOFTWARE ENGINEER,125512,"MOUNTAIN VIEW, CA",Black,Male,Pansexual
4657,GOOGLE LLC,SOFTWARE ENGINEER,125900,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4658,GOOGLE LLC,SOFTWARE ENGINEER,125900,"MOUNTAIN VIEW, CA",American Indian,Female,Asexual
4659,GOOGLE LLC,SOFTWARE ENGINEER,126000,"BOULDER, CO",American Indian,Gender Fluid,Asexual
4660,GOOGLE LLC,SOFTWARE ENGINEER,126000,"KIRKLAND, WA",Asian,Female,Heterosexual
4661,GOOGLE LLC,SOFTWARE ENGINEER,126000,"KIRKLAND, WA",Asian,Male,Pansexual
4662,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Hispanic,Transgender Male,Fluid
4663,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Asian,Male,Heterosexual
4664,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Transgender Male,Homosexual
4665,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",Pacific Islander,Gender Fluid,Homosexual
4666,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Transgender Female,Bisexual
4667,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",Asian,Gender Fluid,Heterosexual
4668,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SAN BRUNO, CA",Asian,Female,Homosexual
4669,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SAN BRUNO, CA",American Indian,Male,Heterosexual
4670,GOOGLE LLC,SOFTWARE ENGINEER,126000,"NEW YORK, NY",Asian,Female,Heterosexual
4671,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Pacific Islander,Female,Heterosexual
4672,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Pacific Islander,Transgender Female,Asexual
4673,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Fluid
4674,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",White,Gender Fluid,Bisexual
4675,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",White,Female,Asexual
4676,GOOGLE LLC,SOFTWARE ENGINEER,126000,"NEW YORK, NY",American Indian,Male,Fluid
4677,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Asian,Non-binary,Bisexual
4678,GOOGLE LLC,SOFTWARE ENGINEER,126000,"NEW YORK, NY",Asian,Gender Fluid,Asexual
4679,GOOGLE LLC,SOFTWARE ENGINEER,126000,"NEW YORK, NY",Asian,Female,Fluid
4680,GOOGLE LLC,SOFTWARE ENGINEER,126000,"NEW YORK, NY",Asian,Transgender Male,Homosexual
4681,GOOGLE LLC,SOFTWARE ENGINEER,126000,"KIRKLAND, WA",American Indian,Transgender Male,Queer
4682,GOOGLE LLC,SOFTWARE ENGINEER,126000,"KIRKLAND, CA",White,Transgender Female,Homosexual
4683,GOOGLE LLC,SOFTWARE ENGINEER,126000,"KIRKLAND, WA",American Indian,Female,Homosexual
4684,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Black,Transgender Female,Fluid
4685,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Hispanic,Male,Homosexual
4686,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Transgender Female,Fluid
4687,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",American Indian,Gender Fluid,Homosexual
4688,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Black,Male,Heterosexual
4689,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Female,Heterosexual
4690,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",White,Transgender Female,Bisexual
4691,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",White,Transgender Male,Heterosexual
4692,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Black,Transgender Male,Pansexual
4693,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Transgender Male,Homosexual
4694,GOOGLE LLC,SOFTWARE ENGINEER,126000,"SUNNYVALE, CA",White,Transgender Female,Homosexual
4695,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",White,Transgender Female,Pansexual
4696,GOOGLE LLC,SOFTWARE ENGINEER,126000,"MOUNTAIN VIEW, CA",Hispanic,Non-binary,Homosexual
